times,population,R0,R1,R2,R3,R4
918.0,0.6760580588640778,0.42086460288931227,0.5398408092969161,0.7745467578186578,0.7979288948122621,0.6186198763516361
933.0,0.6760580588640778,0.42086460288931227,0.5398408092969161,0.7745467578186578,0.7979288948122621,0.6186198763516361
936.0,0.6760580588640778,0.42086460288931227,0.5398408092969161,0.7745467578186578,0.7979288948122621,0.6186198763516361
940.0,0.6760580588640778,0.42086460288931227,0.5398408092969161,0.7745467578186578,0.7979288948122621,0.6186198763516361
942.0,0.6760580588640778,0.42086460288931227,0.5398408092969161,0.7745467578186578,0.7979288948122621,0.6186198763516361
945.0,0.6742504169954573,0.4120965903291181,0.5398408092969161,0.7745467578186578,0.7979288948122621,0.6186198763516361
956.0,0.6706254147535463,0.4033285777689242,0.5349331655760348,0.7745467578186578,0.794658694423687,0.6186198763516361
959.0,0.6688129136325909,0.3945605652087301,0.530025521855154,0.7745467578186578,0.794658694423687,0.6186198763516361
960.0,0.6670004125116357,0.3857925526485361,0.530025521855154,0.7745467578186578,0.794658694423687,0.6186198763516361
964.0,0.6651879113906801,0.3857925526485361,0.5251178781342726,0.7745467578186578,0.7913884940351126,0.6186198763516361
967.0,0.6651879113906801,0.3857925526485361,0.5251178781342726,0.7745467578186578,0.7913884940351126,0.6186198763516361
969.0,0.6651879113906801,0.3857925526485361,0.5251178781342726,0.7745467578186578,0.7913884940351126,0.6186198763516361
970.0,0.6651879113906801,0.3857925526485361,0.5251178781342726,0.7745467578186578,0.7913884940351126,0.6186198763516361
972.0,0.6651879113906801,0.3857925526485361,0.5251178781342726,0.7745467578186578,0.7913884940351126,0.6186198763516361
973.0,0.6651879113906801,0.3857925526485361,0.5251178781342726,0.7745467578186578,0.7913884940351126,0.6186198763516361
974.0,0.6651879113906801,0.3857925526485361,0.5251178781342726,0.7745467578186578,0.7913884940351126,0.6186198763516361
981.0,0.6633298445990858,0.3857925526485361,0.5251178781342726,0.7745467578186578,0.7913884940351126,0.6107892450054128
982.0,0.661471777807492,0.3857925526485361,0.5251178781342726,0.7651010656501377,0.7913884940351126,0.6029586136591897
983.0,0.659613711015898,0.3857925526485361,0.5251178781342726,0.7651010656501377,0.7913884940351126,0.5951279823129663
986.0,0.659613711015898,0.3857925526485361,0.5251178781342726,0.7651010656501377,0.7913884940351126,0.5951279823129663
991.0,0.6577503954480565,0.3857925526485361,0.5251178781342726,0.7651010656501377,0.7880208834221974,0.5951279823129663
995.0,0.6577503954480565,0.3857925526485361,0.5251178781342726,0.7651010656501377,0.7880208834221974,0.5951279823129663
1002.0,0.655881786370079,0.3857925526485361,0.5251178781342726,0.7651010656501377,0.7846388195448492,0.5951279823129663
1013.0,0.655881786370079,0.3857925526485361,0.5251178781342726,0.7651010656501377,0.7846388195448492,0.5951279823129663
1036.0,0.6540078384090218,0.3857925526485361,0.520019646307726,0.7651010656501377,0.7846388195448492,0.5872973509667428
1043.0,0.6521338904479647,0.37682063281950046,0.520019646307726,0.7651010656501377,0.7846388195448492,0.5872973509667428
1059.0,0.6502599424869072,0.37682063281950046,0.520019646307726,0.7651010656501377,0.781242114698335,0.5872973509667428
1062.0,0.6502599424869072,0.37682063281950046,0.520019646307726,0.7651010656501377,0.781242114698335,0.5872973509667428
1077.0,0.6502599424869072,0.37682063281950046,0.520019646307726,0.7651010656501377,0.781242114698335,0.5872973509667428
1078.0,0.6502599424869072,0.37682063281950046,0.520019646307726,0.7651010656501377,0.781242114698335,0.5872973509667428
1080.0,0.6483696519564219,0.36762988567756133,0.520019646307726,0.7651010656501377,0.781242114698335,0.5872973509667428
1088.0,0.6483696519564219,0.36762988567756133,0.520019646307726,0.7651010656501377,0.781242114698335,0.5872973509667428
1089.0,0.6483696519564219,0.36762988567756133,0.520019646307726,0.7651010656501377,0.781242114698335,0.5872973509667428
1090.0,0.6464626823918437,0.36762988567756133,0.520019646307726,0.7551646881741616,0.7778005194793998,0.5872973509667428
1091.0,0.6464626823918437,0.36762988567756133,0.520019646307726,0.7551646881741616,0.7778005194793998,0.5872973509667428
1093.0,0.6445443955004733,0.36762988567756133,0.5148194498446484,0.7452283106981856,0.7743436282817133,0.5872973509667428
1094.0,0.6426203823795767,0.36762988567756133,0.5095661901523559,0.7452283106981856,0.7708867370840273,0.5872973509667428
1095.0,0.6426203823795767,0.36762988567756133,0.5095661901523559,0.7452283106981856,0.7708867370840273,0.5872973509667428
1100.0,0.6426203823795767,0.36762988567756133,0.5095661901523559,0.7452283106981856,0.7708867370840273,0.5872973509667428
1105.0,0.6387257133954586,0.36762988567756133,0.5095661901523559,0.7452283106981856,0.7639418115247123,0.5872973509667428
1108.0,0.636778378903399,0.36762988567756133,0.5042582090049356,0.7452283106981856,0.7604693487450542,0.5872973509667428
1109.0,0.636778378903399,0.36762988567756133,0.5042582090049356,0.7452283106981856,0.7604693487450542,0.5872973509667428
1113.0,0.636778378903399,0.36762988567756133,0.5042582090049356,0.7452283106981856,0.7604693487450542,0.5872973509667428
1114.0,0.636778378903399,0.36762988567756133,0.5042582090049356,0.7452283106981856,0.7604693487450542,0.5872973509667428
1117.0,0.636778378903399,0.36762988567756133,0.5042582090049356,0.7452283106981856,0.7604693487450542,0.5872973509667428
1119.0,0.636778378903399,0.36762988567756133,0.5042582090049356,0.7452283106981856,0.7604693487450542,0.5872973509667428
1120.0,0.6348008062981088,0.36762988567756133,0.5042582090049356,0.7452283106981856,0.7604693487450542,0.5789073888100751
1125.0,0.6348008062981088,0.36762988567756133,0.5042582090049356,0.7452283106981856,0.7604693487450542,0.5789073888100751
1140.0,0.6328170537784271,0.36762988567756133,0.49895022785751525,0.7452283106981856,0.7604693487450542,0.5703940448569854
1146.0,0.6308333012587458,0.35769394282141104,0.49895022785751525,0.7348779174940442,0.7604693487450542,0.5703940448569854
1150.0,0.628849548739064,0.35769394282141104,0.49364224671009505,0.7348779174940442,0.7569322820067051,0.5703940448569854
1152.0,0.628849548739064,0.35769394282141104,0.49364224671009505,0.7348779174940442,0.7569322820067051,0.5703940448569854
1157.0,0.626853200965289,0.35769394282141104,0.48833426556267456,0.7348779174940442,0.7533786093212274,0.5703940448569854
1162.0,0.6248568531915141,0.35769394282141104,0.48833426556267456,0.7348779174940442,0.7533786093212274,0.5618807009038961
1163.0,0.6248568531915141,0.35769394282141104,0.48833426556267456,0.7348779174940442,0.7533786093212274,0.5618807009038961
1164.0,0.6228541068671821,0.35769394282141104,0.48833426556267456,0.7348779174940442,0.7498080945851074,0.5618807009038961
1167.0,0.6228541068671821,0.35769394282141104,0.48833426556267456,0.7348779174940442,0.7498080945851074,0.5618807009038961
1169.0,0.6228541068671821,0.35769394282141104,0.48833426556267456,0.7348779174940442,0.7498080945851074,0.5618807009038961
1170.0,0.620838397783469,0.3471735327384283,0.48833426556267456,0.7348779174940442,0.7498080945851074,0.5618807009038961
1171.0,0.620838397783469,0.3471735327384283,0.48833426556267456,0.7348779174940442,0.7498080945851074,0.5618807009038961
1174.0,0.6188161228721224,0.3471735327384283,0.48833426556267456,0.7243796615298435,0.7498080945851074,0.5533673569508067
1177.0,0.6188161228721224,0.3471735327384283,0.48833426556267456,0.7243796615298435,0.7498080945851074,0.5533673569508067
1182.0,0.6188161228721224,0.3471735327384283,0.48833426556267456,0.7243796615298435,0.7498080945851074,0.5533673569508067
1183.0,0.6167805435205691,0.3471735327384283,0.4828473637024201,0.7243796615298435,0.7498080945851074,0.5447209919984505
1185.0,0.6167805435205691,0.3471735327384283,0.4828473637024201,0.7243796615298435,0.7498080945851074,0.5447209919984505
1192.0,0.6147382238400372,0.3471735327384283,0.47729739400469096,0.7243796615298435,0.7461682494657624,0.5447209919984505
1193.0,0.6126890964272373,0.3471735327384283,0.47168213054581204,0.7243796615298435,0.7425105619683813,0.5447209919984505
1195.0,0.6126890964272373,0.3471735327384283,0.47168213054581204,0.7243796615298435,0.7425105619683813,0.5447209919984505
1205.0,0.6126890964272373,0.3471735327384283,0.47168213054581204,0.7243796615298435,0.7425105619683813,0.5447209919984505
1207.0,0.6106261701766403,0.3363243598403524,0.46599921331032024,0.7243796615298435,0.7425105619683813,0.5447209919984505
1208.0,0.6106261701766403,0.3363243598403524,0.46599921331032024,0.7243796615298435,0.7425105619683813,0.5447209919984505
1212.0,0.6106261701766403,0.3363243598403524,0.46599921331032024,0.7243796615298435,0.7425105619683813,0.5447209919984505
1218.0,0.6085492104141351,0.3363243598403524,0.46599921331032024,0.7243796615298435,0.7387980091585395,0.5447209919984505
1219.0,0.6064722506516292,0.3363243598403524,0.46599921331032024,0.7243796615298435,0.7350854563486977,0.5447209919984505
1222.0,0.6064722506516292,0.3363243598403524,0.46599921331032024,0.7243796615298435,0.7350854563486977,0.5447209919984505
1225.0,0.6043737307531807,0.3363243598403524,0.4603162960748286,0.7243796615298435,0.7350854563486977,0.5359351695468626
1230.0,0.6043737307531807,0.3363243598403524,0.4603162960748286,0.7243796615298435,0.7350854563486977,0.5359351695468626
1231.0,0.6043737307531807,0.3363243598403524,0.4603162960748286,0.7243796615298435,0.7350854563486977,0.5359351695468626
1232.0,0.6043737307531807,0.3363243598403524,0.4603162960748286,0.7243796615298435,0.7350854563486977,0.5359351695468626
1233.0,0.6043737307531807,0.3363243598403524,0.4603162960748286,0.7243796615298435,0.7350854563486977,0.5359351695468626
1240.0,0.6043737307531807,0.3363243598403524,0.4603162960748286,0.7243796615298435,0.7350854563486977,0.5359351695468626
1243.0,0.6043737307531807,0.3363243598403524,0.4603162960748286,0.7243796615298435,0.7350854563486977,0.5359351695468626
1246.0,0.6022305614951904,0.3363243598403524,0.4603162960748286,0.7243796615298435,0.7350854563486977,0.5268515226053901
1250.0,0.6022305614951904,0.3363243598403524,0.4603162960748286,0.7243796615298435,0.7350854563486977,0.5268515226053901
1253.0,0.600079738061279,0.3363243598403524,0.4603162960748286,0.7243796615298435,0.7312767234142484,0.5268515226053901
1264.0,0.600079738061279,0.3363243598403524,0.4603162960748286,0.7243796615298435,0.7312767234142484,0.5268515226053901
1277.0,0.600079738061279,0.3363243598403524,0.4603162960748286,0.7243796615298435,0.7312767234142484,0.5268515226053901
1279.0,0.5979133852162922,0.3363243598403524,0.4603162960748286,0.7134042121127246,0.7274480494696712,0.5268515226053901
1280.0,0.5935806795263194,0.3363243598403524,0.448808388672958,0.7134042121127246,0.7236193755250941,0.5176085134368746
1283.0,0.5935806795263194,0.3363243598403524,0.448808388672958,0.7134042121127246,0.7236193755250941,0.5176085134368746
1296.0,0.5914063913229266,0.3363243598403524,0.448808388672958,0.7134042121127246,0.7236193755250941,0.5083655042683589
1306.0,0.589224079915831,0.3363243598403524,0.44305443497202285,0.7134042121127246,0.7197703362935778,0.5083655042683589
1317.0,0.589224079915831,0.3363243598403524,0.44305443497202285,0.7134042121127246,0.7197703362935778,0.5083655042683589
1323.0,0.589224079915831,0.3363243598403524,0.44305443497202285,0.7134042121127246,0.7197703362935778,0.5083655042683589
1329.0,0.5870254826027124,0.3363243598403524,0.44305443497202285,0.7134042121127246,0.7159006033027515,0.5083655042683589
1331.0,0.5870254826027124,0.3363243598403524,0.44305443497202285,0.7134042121127246,0.7159006033027515,0.5083655042683589
1337.0,0.5848102921023248,0.3363243598403524,0.44305443497202285,0.7134042121127246,0.7159006033027515,0.49895132826338934
1340.0,0.5848102921023248,0.3363243598403524,0.44305443497202285,0.7134042121127246,0.7159006033027515,0.49895132826338934
1341.0,0.5848102921023248,0.3363243598403524,0.44305443497202285,0.7134042121127246,0.7159006033027515,0.49895132826338934
1342.0,0.5848102921023248,0.3363243598403524,0.44305443497202285,0.7134042121127246,0.7159006033027515,0.49895132826338934
1343.0,0.582561021748085,0.3363243598403524,0.44305443497202285,0.7134042121127246,0.7159006033027515,0.48953715225841976
1349.0,0.582561021748085,0.3363243598403524,0.44305443497202285,0.7134042121127246,0.7159006033027515,0.48953715225841976
1350.0,0.582561021748085,0.3363243598403524,0.44305443497202285,0.7134042121127246,0.7159006033027515,0.48953715225841976
1351.0,0.582561021748085,0.3363243598403524,0.44305443497202285,0.7134042121127246,0.7159006033027515,0.48953715225841976
1352.0,0.5802764687216221,0.3363243598403524,0.44305443497202285,0.7134042121127246,0.711832986238532,0.48953715225841976
1355.0,0.5802764687216221,0.3363243598403524,0.44305443497202285,0.7134042121127246,0.711832986238532,0.48953715225841976
1356.0,0.5802764687216221,0.3363243598403524,0.44305443497202285,0.7134042121127246,0.711832986238532,0.48953715225841976
1357.0,0.5802764687216221,0.3363243598403524,0.44305443497202285,0.7134042121127246,0.711832986238532,0.48953715225841976
1358.0,0.5802764687216221,0.3363243598403524,0.44305443497202285,0.7134042121127246,0.711832986238532,0.48953715225841976
1363.0,0.5779366442509704,0.32338880753880034,0.4369851961367897,0.7134042121127246,0.711832986238532,0.48953715225841976
1364.0,0.5779366442509704,0.32338880753880034,0.4369851961367897,0.7134042121127246,0.711832986238532,0.48953715225841976
1366.0,0.5755873082987311,0.32338880753880034,0.4309159573015565,0.7134042121127246,0.711832986238532,0.47993838456707816
1371.0,0.5732379723464913,0.32338880753880034,0.4309159573015565,0.7134042121127246,0.707645733378305,0.47993838456707816
1387.0,0.5708886363942512,0.32338880753880034,0.4248467184663235,0.7134042121127246,0.7034584805180782,0.47993838456707816
1388.0,0.5685393004420118,0.32338880753880034,0.41877747963109024,0.7134042121127246,0.7034584805180782,0.47033961687573655
1401.0,0.5685393004420118,0.32338880753880034,0.41877747963109024,0.7134042121127246,0.7034584805180782,0.47033961687573655
1420.0,0.5661802162078127,0.32338880753880034,0.41877747963109024,0.7134042121127246,0.6992461542874312,0.47033961687573655
1427.0,0.5661802162078127,0.32338880753880034,0.41877747963109024,0.7134042121127246,0.6992461542874312,0.47033961687573655
1432.0,0.5661802162078127,0.32338880753880034,0.41877747963109024,0.7134042121127246,0.6992461542874312,0.47033961687573655
1434.0,0.5661802162078127,0.32338880753880034,0.41877747963109024,0.7134042121127246,0.6992461542874312,0.47033961687573655
1435.0,0.5661802162078127,0.32338880753880034,0.41877747963109024,0.7134042121127246,0.6992461542874312,0.47033961687573655
1441.0,0.5661802162078127,0.32338880753880034,0.41877747963109024,0.7134042121127246,0.6992461542874312,0.47033961687573655
1443.0,0.5661802162078127,0.32338880753880034,0.41877747963109024,0.7134042121127246,0.6992461542874312,0.47033961687573655
1449.0,0.5637397842413996,0.3104532552372484,0.4124323663033465,0.7134042121127246,0.6992461542874312,0.47033961687573655
1459.0,0.561299352274987,0.3104532552372484,0.4124323663033465,0.7134042121127246,0.6948483797321644,0.47033961687573655
1460.0,0.5588482634004236,0.3104532552372484,0.4059881105798568,0.7134042121127246,0.690422593873998,0.47033961687573655
1463.0,0.5563971745258603,0.3104532552372484,0.3995438548563671,0.701709061094483,0.690422593873998,0.4605408748574919
1469.0,0.5563971745258603,0.3104532552372484,0.3995438548563671,0.701709061094483,0.690422593873998,0.4605408748574919
1472.0,0.5563971745258603,0.3104532552372484,0.3995438548563671,0.701709061094483,0.690422593873998,0.4605408748574919
1475.0,0.5563971745258603,0.3104532552372484,0.3995438548563671,0.701709061094483,0.690422593873998,0.4605408748574919
1481.0,0.5539021199315739,0.3104532552372484,0.3995438548563671,0.701709061094483,0.6859100279009656,0.4605408748574919
1483.0,0.5539021199315739,0.3104532552372484,0.3995438548563671,0.701709061094483,0.6859100279009656,0.4605408748574919
1486.0,0.5539021199315739,0.3104532552372484,0.3995438548563671,0.701709061094483,0.6859100279009656,0.4605408748574919
1490.0,0.5539021199315739,0.3104532552372484,0.3995438548563671,0.701709061094483,0.6859100279009656,0.4605408748574919
1493.0,0.5513612845190439,0.29751770293569635,0.3995438548563671,0.701709061094483,0.6859100279009656,0.4605408748574919
1499.0,0.5513612845190439,0.29751770293569635,0.3995438548563671,0.701709061094483,0.6859100279009656,0.4605408748574919
1502.0,0.548784829918488,0.29751770293569635,0.3995438548563671,0.701709061094483,0.6859100279009656,0.4500740367925489
1505.0,0.548784829918488,0.29751770293569635,0.3995438548563671,0.701709061094483,0.6859100279009656,0.4500740367925489
1514.0,0.548784829918488,0.29751770293569635,0.3995438548563671,0.701709061094483,0.6859100279009656,0.4500740367925489
1521.0,0.5461590651820358,0.29751770293569635,0.3995438548563671,0.701709061094483,0.6811796139154418,0.4500740367925489
1525.0,0.5435333004455837,0.29751770293569635,0.3995438548563671,0.701709061094483,0.6764491999299176,0.4500740367925489
1527.0,0.5435333004455837,0.29751770293569635,0.3995438548563671,0.701709061094483,0.6764491999299176,0.4500740367925489
1528.0,0.5408947892783721,0.29751770293569635,0.3995438548563671,0.701709061094483,0.6716854731698478,0.4500740367925489
1557.0,0.5408947892783721,0.29751770293569635,0.3995438548563671,0.701709061094483,0.6716854731698478,0.4500740367925489
1560.0,0.5408947892783721,0.29751770293569635,0.3995438548563671,0.701709061094483,0.6716854731698478,0.4500740367925489
1570.0,0.5408947892783721,0.29751770293569635,0.3995438548563671,0.701709061094483,0.6716854731698478,0.4500740367925489
1578.0,0.5408947892783721,0.29751770293569635,0.3995438548563671,0.701709061094483,0.6716854731698478,0.4500740367925489
1582.0,0.5408947892783721,0.29751770293569635,0.3995438548563671,0.701709061094483,0.6716854731698478,0.4500740367925489
1587.0,0.5381903153319804,0.29751770293569635,0.39227942113170583,0.701709061094483,0.6716854731698478,0.4390966212610233
1589.0,0.5354858413855886,0.29751770293569635,0.38501498740704465,0.701709061094483,0.6716854731698478,0.42811920572949763
1598.0,0.5354858413855886,0.29751770293569635,0.38501498740704465,0.701709061094483,0.6716854731698478,0.42811920572949763
1600.0,0.5354858413855886,0.29751770293569635,0.38501498740704465,0.701709061094483,0.6716854731698478,0.42811920572949763
1601.0,0.5327537707662746,0.29751770293569635,0.38501498740704465,0.701709061094483,0.6667100252204412,0.42811920572949763
1603.0,0.5327537707662746,0.29751770293569635,0.38501498740704465,0.701709061094483,0.6667100252204412,0.42811920572949763
1604.0,0.5327537707662746,0.29751770293569635,0.38501498740704465,0.701709061094483,0.6667100252204412,0.42811920572949763
1617.0,0.5327537707662746,0.29751770293569635,0.38501498740704465,0.701709061094483,0.6667100252204412,0.42811920572949763
1624.0,0.5327537707662746,0.29751770293569635,0.38501498740704465,0.701709061094483,0.6667100252204412,0.42811920572949763
1625.0,0.5327537707662746,0.29751770293569635,0.38501498740704465,0.701709061094483,0.6667100252204412,0.42811920572949763
1627.0,0.5327537707662746,0.29751770293569635,0.38501498740704465,0.701709061094483,0.6667100252204412,0.42811920572949763
1629.0,0.5327537707662746,0.29751770293569635,0.38501498740704465,0.701709061094483,0.6667100252204412,0.42811920572949763
1632.0,0.5327537707662746,0.29751770293569635,0.38501498740704465,0.701709061094483,0.6667100252204412,0.42811920572949763
1637.0,0.5327537707662746,0.29751770293569635,0.38501498740704465,0.701709061094483,0.6667100252204412,0.42811920572949763
1641.0,0.5298740206540248,0.29751770293569635,0.3773146876589037,0.701709061094483,0.6613763450186776,0.42811920572949763
1642.0,0.5298740206540248,0.29751770293569635,0.3773146876589037,0.701709061094483,0.6613763450186776,0.42811920572949763
1645.0,0.5298740206540248,0.29751770293569635,0.3773146876589037,0.701709061094483,0.6613763450186776,0.42811920572949763
1653.0,0.5298740206540248,0.29751770293569635,0.3773146876589037,0.701709061094483,0.6613763450186776,0.42811920572949763
1655.0,0.5298740206540248,0.29751770293569635,0.3773146876589037,0.701709061094483,0.6613763450186776,0.42811920572949763
1666.0,0.5298740206540248,0.29751770293569635,0.3773146876589037,0.701709061094483,0.6613763450186776,0.42811920572949763
1675.0,0.5268803821192563,0.29751770293569635,0.3773146876589037,0.701709061094483,0.6558648754768556,0.42811920572949763
1679.0,0.5238696370785746,0.29751770293569635,0.3773146876589037,0.701709061094483,0.6503534059350333,0.42811920572949763
1680.0,0.5238696370785746,0.29751770293569635,0.3773146876589037,0.701709061094483,0.6503534059350333,0.42811920572949763
1684.0,0.5208414888873686,0.29751770293569635,0.3773146876589037,0.701709061094483,0.6448419363932109,0.42811920572949763
1685.0,0.5208414888873686,0.29751770293569635,0.3773146876589037,0.701709061094483,0.6448419363932109,0.42811920572949763
1692.0,0.5208414888873686,0.29751770293569635,0.3773146876589037,0.701709061094483,0.6448419363932109,0.42811920572949763
1693.0,0.5208414888873686,0.29751770293569635,0.3773146876589037,0.701709061094483,0.6448419363932109,0.42811920572949763
1701.0,0.5177412419297059,0.2833501932720917,0.3773146876589037,0.701709061094483,0.6448419363932109,0.42811920572949763
1702.0,0.5177412419297059,0.2833501932720917,0.3773146876589037,0.701709061094483,0.6448419363932109,0.42811920572949763
1703.0,0.5177412419297059,0.2833501932720917,0.3773146876589037,0.701709061094483,0.6448419363932109,0.42811920572949763
1707.0,0.5177412419297059,0.2833501932720917,0.3773146876589037,0.701709061094483,0.6448419363932109,0.42811920572949763
1714.0,0.5177412419297059,0.2833501932720917,0.3773146876589037,0.701709061094483,0.6448419363932109,0.42811920572949763
1717.0,0.5177412419297059,0.2833501932720917,0.3773146876589037,0.701709061094483,0.6448419363932109,0.42811920572949763
1720.0,0.5177412419297059,0.2833501932720917,0.3773146876589037,0.701709061094483,0.6448419363932109,0.42811920572949763
1721.0,0.5177412419297059,0.2833501932720917,0.3773146876589037,0.701709061094483,0.6448419363932109,0.42811920572949763
1722.0,0.5177412419297059,0.2833501932720917,0.3773146876589037,0.701709061094483,0.6448419363932109,0.42811920572949763
1729.0,0.5177412419297059,0.2833501932720917,0.3773146876589037,0.701709061094483,0.6448419363932109,0.42811920572949763
1730.0,0.5142896336501748,0.2684370252051395,0.3681118903989304,0.701709061094483,0.6448419363932109,0.42811920572949763
1735.0,0.5142896336501748,0.2684370252051395,0.3681118903989304,0.701709061094483,0.6448419363932109,0.42811920572949763
1743.0,0.5142896336501748,0.2684370252051395,0.3681118903989304,0.701709061094483,0.6448419363932109,0.42811920572949763
1751.0,0.5142896336501748,0.2684370252051395,0.3681118903989304,0.701709061094483,0.6448419363932109,0.42811920572949763
1753.0,0.5107181778609372,0.2684370252051395,0.3681118903989304,0.701709061094483,0.6383283814801485,0.42811920572949763
1756.0,0.5107181778609372,0.2684370252051395,0.3681118903989304,0.701709061094483,0.6383283814801485,0.42811920572949763
1760.0,0.5107181778609372,0.2684370252051395,0.3681118903989304,0.701709061094483,0.6383283814801485,0.42811920572949763
1763.0,0.5070701908762163,0.2684370252051395,0.35816292038814845,0.701709061094483,0.6316091353593049,0.42811920572949763
1765.0,0.5070701908762163,0.2684370252051395,0.35816292038814845,0.701709061094483,0.6316091353593049,0.42811920572949763
1767.0,0.5070701908762163,0.2684370252051395,0.35816292038814845,0.701709061094483,0.6316091353593049,0.42811920572949763
1771.0,0.5070701908762163,0.2684370252051395,0.35816292038814845,0.701709061094483,0.6316091353593049,0.42811920572949763
1781.0,0.5070701908762163,0.2684370252051395,0.35816292038814845,0.701709061094483,0.6316091353593049,0.42811920572949763
1786.0,0.5070701908762163,0.2684370252051395,0.35816292038814845,0.701709061094483,0.6316091353593049,0.42811920572949763
1789.0,0.5070701908762163,0.2684370252051395,0.35816292038814845,0.701709061094483,0.6316091353593049,0.42811920572949763
1791.0,0.5070701908762163,0.2684370252051395,0.35816292038814845,0.701709061094483,0.6316091353593049,0.42811920572949763
1806.0,0.5032287500362449,0.2684370252051395,0.35816292038814845,0.701709061094483,0.6316091353593049,0.41226293885062737
1807.0,0.49938730919627367,0.2684370252051395,0.35816292038814845,0.701709061094483,0.6316091353593049,0.396406671971757
1814.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1818.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1820.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1821.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1826.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1833.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1834.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1838.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1840.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1841.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1842.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1846.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1847.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1852.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1853.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1854.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1855.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1856.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1858.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1861.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1862.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1863.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1866.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1868.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1869.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1878.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1884.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1897.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1904.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1905.0,0.49164487029400594,0.24926295197620105,0.35816292038814845,0.6810705592975863,0.6245912560775346,0.396406671971757
1918.0,0.4864146057164103,0.24926295197620105,0.3432394653719756,0.6810705592975863,0.6155392088880052,0.396406671971757
1922.0,0.4864146057164103,0.24926295197620105,0.3432394653719756,0.6810705592975863,0.6155392088880052,0.396406671971757
1926.0,0.4864146057164103,0.24926295197620105,0.3432394653719756,0.6810705592975863,0.6155392088880052,0.396406671971757
1933.0,0.4864146057164103,0.24926295197620105,0.3432394653719756,0.6810705592975863,0.6155392088880052,0.396406671971757
1938.0,0.4864146057164103,0.24926295197620105,0.3432394653719756,0.6810705592975863,0.6155392088880052,0.396406671971757
1956.0,0.4864146057164103,0.24926295197620105,0.3432394653719756,0.6810705592975863,0.6155392088880052,0.396406671971757
1959.0,0.4864146057164103,0.24926295197620105,0.3432394653719756,0.6810705592975863,0.6155392088880052,0.396406671971757
1965.0,0.4864146057164103,0.24926295197620105,0.3432394653719756,0.6810705592975863,0.6155392088880052,0.396406671971757
