times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
223.0,0.9193810270584094,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9786596379063802,0.8261794347153958,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9786437950682977,0.9698783362274365,0.8150499956617022
224.0,0.9193810270584094,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9786596379063802,0.8261794347153958,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9786437950682977,0.9698783362274365,0.8150499956617022
226.0,0.9180987662117454,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9743292855262632,0.8183110591466778,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9743135127892342,0.9698783362274365,0.8150499956617022
227.0,0.9180987662117454,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9743292855262632,0.8183110591466778,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9743135127892342,0.9698783362274365,0.8150499956617022
228.0,0.9180987662117454,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9743292855262632,0.8183110591466778,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9743135127892342,0.9698783362274365,0.8150499956617022
229.0,0.9180987662117454,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9743292855262632,0.8183110591466778,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9743135127892342,0.9698783362274365,0.8150499956617022
230.0,0.9180987662117454,0.8512152913342106,0.9707734668269523,0.8417013318827651,0.9590134057593588,0.7998112587854223,0.819877615874895,0.8214414696532539,0.99492385786802,0.7999698130954375,0.8375860188352985,0.9743292855262632,0.8183110591466778,0.7906445093097821,0.9745025792188647,0.815983791759063,0.9743135127892342,0.9698783362274365,0.8150499956617022
231.0,0.9167681882896997,0.8480509222214438,0.9707734668269523,0.8378403165988995,0.9590134057593588,0.7934127687151388,0.8140213471900745,0.8156156436273438,0.99492385786802,0.7935700545906739,0.833578430228431,0.9743292855262632,0.8183110591466778,0.7826582011349363,0.9745025792188647,0.8090686748797488,0.9743135127892342,0.9698783362274365,0.8081427923086368
233.0,0.914087579552011,0.8448747015389665,0.9638885486225053,0.8339614262442744,0.9550830229488692,0.786962258400382,0.8081226417756535,0.8097479051839822,0.99492385786802,0.7871182655289616,0.8295514812901298,0.9743292855262632,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.8020939449238891,0.9743135127892342,0.9698783362274365,0.8011760440990798
234.0,0.914087579552011,0.8448747015389665,0.9638885486225053,0.8339614262442744,0.9550830229488692,0.786962258400382,0.8081226417756535,0.8097479051839822,0.99492385786802,0.7871182655289616,0.8295514812901298,0.9743292855262632,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.8020939449238891,0.9743135127892342,0.9698783362274365,0.8011760440990798
235.0,0.914087579552011,0.8448747015389665,0.9638885486225053,0.8339614262442744,0.9550830229488692,0.786962258400382,0.8081226417756535,0.8097479051839822,0.99492385786802,0.7871182655289616,0.8295514812901298,0.9743292855262632,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.8020939449238891,0.9743135127892342,0.9698783362274365,0.8011760440990798
236.0,0.914087579552011,0.8448747015389665,0.9638885486225053,0.8339614262442744,0.9550830229488692,0.786962258400382,0.8081226417756535,0.8097479051839822,0.99492385786802,0.7871182655289616,0.8295514812901298,0.9743292855262632,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.8020939449238891,0.9743135127892342,0.9698783362274365,0.8011760440990798
237.0,0.914087579552011,0.8448747015389665,0.9638885486225053,0.8339614262442744,0.9550830229488692,0.786962258400382,0.8081226417756535,0.8097479051839822,0.99492385786802,0.7871182655289616,0.8295514812901298,0.9743292855262632,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.8020939449238891,0.9743135127892342,0.9698783362274365,0.8011760440990798
238.0,0.914087579552011,0.8448747015389665,0.9638885486225053,0.8339614262442744,0.9550830229488692,0.786962258400382,0.8081226417756535,0.8097479051839822,0.99492385786802,0.7871182655289616,0.8295514812901298,0.9743292855262632,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.8020939449238891,0.9743135127892342,0.9698783362274365,0.8011760440990798
241.0,0.914087579552011,0.8448747015389665,0.9638885486225053,0.8339614262442744,0.9550830229488692,0.786962258400382,0.8081226417756535,0.8097479051839822,0.99492385786802,0.7871182655289616,0.8295514812901298,0.9743292855262632,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.8020939449238891,0.9743135127892342,0.9698783362274365,0.8011760440990798
242.0,0.914087579552011,0.8448747015389665,0.9638885486225053,0.8339614262442744,0.9550830229488692,0.786962258400382,0.8081226417756535,0.8097479051839822,0.99492385786802,0.7871182655289616,0.8295514812901298,0.9743292855262632,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.8020939449238891,0.9743135127892342,0.9698783362274365,0.8011760440990798
243.0,0.914087579552011,0.8448747015389665,0.9638885486225053,0.8339614262442744,0.9550830229488692,0.786962258400382,0.8081226417756535,0.8097479051839822,0.99492385786802,0.7871182655289616,0.8295514812901298,0.9743292855262632,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.8020939449238891,0.9743135127892342,0.9698783362274365,0.8011760440990798
244.0,0.9126570825574071,0.8415352758411839,0.9638885486225053,0.8298733800371947,0.9550830229488692,0.786962258400382,0.8020005005500803,0.8036595750698167,0.99492385786802,0.7871182655289616,0.8253405600653065,0.9743292855262632,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9743135127892342,0.9698783362274365,0.7939582418999894
245.0,0.9112061174023073,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9550830229488692,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.99492385786802,0.7801526171614481,0.8253405600653065,0.9743292855262632,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9743135127892342,0.9698783362274365,0.7939582418999894
248.0,0.9097551522472085,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9550830229488692,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9694084305488578,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9693927374721168,0.9698783362274365,0.7939582418999894
249.0,0.9097551522472085,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9550830229488692,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9694084305488578,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9693927374721168,0.9698783362274365,0.7939582418999894
250.0,0.9097551522472085,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9550830229488692,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9694084305488578,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9693927374721168,0.9698783362274365,0.7939582418999894
251.0,0.9097551522472085,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9550830229488692,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9694084305488578,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9693927374721168,0.9698783362274365,0.7939582418999894
252.0,0.9097551522472085,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9550830229488692,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9694084305488578,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9693927374721168,0.9698783362274365,0.7939582418999894
255.0,0.9082287174280018,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9694084305488578,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9693927374721168,0.9698783362274365,0.7939582418999894
256.0,0.9082287174280018,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9694084305488578,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9693927374721168,0.9698783362274365,0.7939582418999894
257.0,0.9082287174280018,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9694084305488578,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9693927374721168,0.9698783362274365,0.7939582418999894
258.0,0.9082287174280018,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9694084305488578,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9693927374721168,0.9698783362274365,0.7939582418999894
259.0,0.9082287174280018,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9694084305488578,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9693927374721168,0.9698783362274365,0.7939582418999894
262.0,0.9082287174280018,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9694084305488578,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9693927374721168,0.9698783362274365,0.7939582418999894
263.0,0.9082287174280018,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9694084305488578,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9693927374721168,0.9698783362274365,0.7939582418999894
264.0,0.9082287174280018,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9694084305488578,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9693927374721168,0.9698783362274365,0.7939582418999894
265.0,0.9082287174280018,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9694084305488578,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9693927374721168,0.9698783362274365,0.7939582418999894
266.0,0.9064582910782397,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
269.0,0.9064582910782397,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
270.0,0.9064582910782397,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
271.0,0.9064582910782397,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
272.0,0.9064582910782397,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
273.0,0.9064582910782397,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
276.0,0.9064582910782397,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
277.0,0.9064582910782397,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
278.0,0.9064582910782397,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
279.0,0.9064582910782397,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
280.0,0.9064582910782397,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
283.0,0.9064582910782397,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
284.0,0.9064582910782397,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
285.0,0.9064582910782397,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
286.0,0.9064582910782397,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
287.0,0.9064582910782397,0.8381556160988504,0.9638885486225053,0.8298733800371947,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8253405600653065,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
288.0,0.9040150072747942,0.8318536941732949,0.9638885486225053,0.822189367259072,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8174801737789703,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
290.0,0.9040150072747942,0.8318536941732949,0.9638885486225053,0.822189367259072,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8174801737789703,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
291.0,0.9040150072747942,0.8318536941732949,0.9638885486225053,0.822189367259072,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8174801737789703,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
292.0,0.9040150072747942,0.8318536941732949,0.9638885486225053,0.822189367259072,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8174801737789703,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
293.0,0.9040150072747942,0.8318536941732949,0.9638885486225053,0.822189367259072,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8174801737789703,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
294.0,0.9040150072747942,0.8318536941732949,0.9638885486225053,0.822189367259072,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8174801737789703,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
297.0,0.9040150072747942,0.8318536941732949,0.9638885486225053,0.822189367259072,0.9504012434246101,0.7799979906269269,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7801526171614481,0.8174801737789703,0.9635686207262737,0.8102089694521565,0.7745895598861224,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
298.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
299.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
300.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
301.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
304.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
305.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
306.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
307.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
308.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
311.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
312.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
313.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
314.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
315.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
318.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
319.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
320.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
321.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
322.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
325.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
326.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
327.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
328.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
329.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
